WORK,SENT.ADDR,PARENLEN
Aen,/harrington/4780/lattb.4780.1.tb.xml|22,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|23,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|24,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|25,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|26,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|27,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|28,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|29,0
Aen,/harrington/4780/lattb.4780.1.tb.xml|30,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|1,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|2,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|3,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|4,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|5,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|6,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|7,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|8,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|9,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|10,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|11,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|12,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|13,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|14,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|15,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|16,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|17,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|18,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|19,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|20,0
Aen,/harrington/4793/lattb.4793.1.tb.xml|21,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|1,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|2,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|3,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|4,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|5,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|6,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|7,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|8,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|9,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|10,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|11,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|12,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|13,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|14,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|15,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|16,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|17,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|18,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|19,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|20,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|21,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|22,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|23,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|24,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|25,0
Aen,/harrington/4809/lattb.4809.1.tb.xml|26,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|1,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|2,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|3,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|4,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|5,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|6,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|7,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|8,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|9,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|10,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|11,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|12,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|13,0
Aen,/harrington/4810/lattb.4810.1.tb.xml|14,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|1,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|2,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|3,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|4,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|5,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|6,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|7,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|8,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|9,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|10,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|11,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|12,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|13,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|14,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|15,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|16,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|17,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|18,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|19,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|20,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|21,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|22,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|23,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|24,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|25,0
Aen,/harrington/4824/lattb.4824.1.tb.xml|26,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|1,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|2,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|3,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|4,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|5,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|6,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|7,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|8,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|9,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|10,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|11,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|12,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|13,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|14,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|15,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|16,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|17,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|18,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|19,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|20,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|21,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|22,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|23,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|24,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|25,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|26,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|27,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|28,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|29,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|30,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|31,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|32,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|33,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|34,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|35,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|36,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|37,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|38,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|39,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|40,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|41,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|42,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|43,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|44,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|45,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|46,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|47,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|48,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|49,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|50,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|51,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|52,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|53,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|54,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|55,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|56,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|57,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|58,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|59,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|60,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|61,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|62,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|63,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|64,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|65,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|66,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|67,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|68,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|69,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|70,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|71,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|72,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|73,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|74,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|75,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|76,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|77,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|78,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|79,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|80,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|81,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|82,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|83,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|84,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|85,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|86,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|87,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|88,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|89,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|90,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|91,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|92,0
Aen,/harrington/7404/lattb.7404.1.tb.xml|93,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|1,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|2,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|3,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|4,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|5,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|6,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|7,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|8,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|9,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|10,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|11,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|12,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|13,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|14,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|15,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|16,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|17,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|18,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|19,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|20,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|21,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|22,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|23,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|24,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|25,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|26,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|27,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|28,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|29,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|30,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|31,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|32,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|33,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|34,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|35,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|36,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|37,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|38,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|39,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|40,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|41,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|42,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|43,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|44,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|45,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|46,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|47,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|48,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|49,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|50,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|51,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|52,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|53,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|54,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|55,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|56,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|57,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|58,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|59,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|60,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|61,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|62,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|63,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|64,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|65,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|66,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|67,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|68,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|69,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|70,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|71,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|72,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|73,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|74,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|75,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|76,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|77,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|78,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|79,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|80,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|81,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|82,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|83,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|84,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|85,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|86,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|87,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|88,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|89,0
Aen,/harrington/7422/lattb.7422.1.tb.xml|90,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|1,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|2,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|3,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|4,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|5,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|6,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|7,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|8,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|9,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|10,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|11,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|12,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|13,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|14,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|15,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|16,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|17,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|18,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|19,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|20,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|21,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|22,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|23,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|24,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|25,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|26,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|27,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|28,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|29,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|30,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|31,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|32,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|33,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|34,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|35,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|36,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|37,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|38,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|39,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|40,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|41,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|42,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|43,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|44,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|45,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|46,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|47,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|48,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|49,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|50,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|51,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|52,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|53,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|54,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|55,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|56,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|57,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|58,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|59,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|60,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|61,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|62,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|63,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|64,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|65,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|66,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|67,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|68,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|69,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|70,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|71,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|72,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|73,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|74,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|75,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|76,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|77,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|78,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|79,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|80,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|81,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|82,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|83,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|84,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|85,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|86,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|87,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|88,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|89,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|90,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|91,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|92,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|93,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|94,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|95,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|96,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|97,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|98,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|99,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|100,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|101,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|102,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|103,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|104,21
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|105,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|106,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|107,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|108,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|109,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|110,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|111,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|112,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|113,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|114,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|115,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|116,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|117,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|118,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|119,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|120,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|121,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|122,0
Met,/ldt2.1-treebanks/phi0959.phi006.perseus-lat1.tb.xml|123,0
